  0.11185E+01  0.72963E+01  0.22855E+01
  0.11174E+01  0.72872E+01  0.22816E+01
  0.11163E+01  0.72781E+01  0.22777E+01
  0.11153E+01  0.72692E+01  0.22738E+01
  0.11142E+01  0.72602E+01  0.22699E+01
  0.11132E+01  0.72512E+01  0.22660E+01
  0.11121E+01  0.72420E+01  0.22622E+01
  0.11111E+01  0.72332E+01  0.22583E+01
  0.11100E+01  0.72243E+01  0.22544E+01
  0.11090E+01  0.72154E+01  0.22505E+01
  0.11079E+01  0.72062E+01  0.22467E+01
  0.11069E+01  0.71972E+01  0.22428E+01
  0.11058E+01  0.71882E+01  0.22389E+01
  0.11048E+01  0.71792E+01  0.22351E+01
  0.11037E+01  0.71702E+01  0.22312E+01
  0.11026E+01  0.71611E+01  0.22274E+01
  0.11016E+01  0.71522E+01  0.22235E+01
  0.11005E+01  0.71433E+01  0.22197E+01
  0.10995E+01  0.71344E+01  0.22158E+01
  0.10984E+01  0.71253E+01  0.22120E+01
  0.10974E+01  0.71164E+01  0.22082E+01
  0.10963E+01  0.71075E+01  0.22044E+01
  0.10953E+01  0.70986E+01  0.22005E+01
  0.10942E+01  0.70896E+01  0.21967E+01
  0.10931E+01  0.70806E+01  0.21929E+01
  0.10921E+01  0.70717E+01  0.21891E+01
  0.10911E+01  0.70629E+01  0.21853E+01
  0.10900E+01  0.70540E+01  0.21815E+01
  0.10890E+01  0.70450E+01  0.21777E+01
  0.10879E+01  0.70362E+01  0.21739E+01
  0.10869E+01  0.70274E+01  0.21701E+01
  0.10858E+01  0.70185E+01  0.21663E+01
  0.10848E+01  0.70096E+01  0.21625E+01
  0.10837E+01  0.70005E+01  0.21587E+01
  0.10827E+01  0.69917E+01  0.21549E+01
  0.10816E+01  0.69829E+01  0.21511E+01
  0.10806E+01  0.69741E+01  0.21474E+01
  0.10795E+01  0.69650E+01  0.21436E+01
  0.10785E+01  0.69563E+01  0.21398E+01
  0.10774E+01  0.69475E+01  0.21361E+01
  0.10764E+01  0.69387E+01  0.21323E+01
  0.10753E+01  0.69299E+01  0.21286E+01
  0.10743E+01  0.69210E+01  0.21248E+01
  0.10732E+01  0.69123E+01  0.21211E+01
  0.10722E+01  0.69035E+01  0.21173E+01
  0.10711E+01  0.68946E+01  0.21136E+01
  0.10700E+01  0.68855E+01  0.21098E+01
  0.10690E+01  0.68768E+01  0.21061E+01
  0.10680E+01  0.68680E+01  0.21024E+01
  0.10669E+01  0.68592E+01  0.20987E+01
  0.10658E+01  0.68503E+01  0.20949E+01
  0.10648E+01  0.68415E+01  0.20912E+01
  0.10638E+01  0.68328E+01  0.20875E+01
  0.10627E+01  0.68241E+01  0.20838E+01
  0.10617E+01  0.68152E+01  0.20801E+01
  0.10606E+01  0.68064E+01  0.20764E+01
  0.10596E+01  0.67977E+01  0.20727E+01
  0.10585E+01  0.67890E+01  0.20690E+01
  0.10575E+01  0.67801E+01  0.20653E+01
  0.10564E+01  0.67712E+01  0.20616E+01
  0.10554E+01  0.67625E+01  0.20579E+01
  0.10543E+01  0.67538E+01  0.20542E+01
  0.10533E+01  0.67451E+01  0.20506E+01
  0.10522E+01  0.67363E+01  0.20469E+01
  0.10512E+01  0.67276E+01  0.20432E+01
  0.10502E+01  0.67190E+01  0.20396E+01
  0.10491E+01  0.67103E+01  0.20359E+01
  0.10481E+01  0.67016E+01  0.20322E+01
  0.10470E+01  0.66928E+01  0.20286E+01
  0.10460E+01  0.66842E+01  0.20249E+01
  0.10449E+01  0.66755E+01  0.20213E+01
  0.10439E+01  0.66667E+01  0.20176E+01
  0.10428E+01  0.66579E+01  0.20140E+01
  0.10418E+01  0.66493E+01  0.20103E+01
  0.10407E+01  0.66407E+01  0.20067E+01
  0.10397E+01  0.66320E+01  0.20031E+01
  0.10386E+01  0.66231E+01  0.19995E+01
  0.10376E+01  0.66145E+01  0.19958E+01
  0.10366E+01  0.66059E+01  0.19922E+01
  0.10355E+01  0.65973E+01  0.19886E+01
  0.10345E+01  0.65885E+01  0.19850E+01
  0.10334E+01  0.65798E+01  0.19814E+01
  0.10324E+01  0.65713E+01  0.19778E+01
  0.10313E+01  0.65627E+01  0.19742E+01
  0.10303E+01  0.65540E+01  0.19706E+01
  0.10292E+01  0.65452E+01  0.19670E+01
  0.10282E+01  0.65366E+01  0.19634E+01
  0.10272E+01  0.65280E+01  0.19598E+01
  0.10261E+01  0.65194E+01  0.19562E+01
  0.10250E+01  0.65107E+01  0.19526E+01
  0.10240E+01  0.65021E+01  0.19491E+01
  0.10230E+01  0.64936E+01  0.19455E+01
  0.10219E+01  0.64849E+01  0.19419E+01
  0.10209E+01  0.64762E+01  0.19384E+01
  0.10198E+01  0.64677E+01  0.19348E+01
  0.10188E+01  0.64592E+01  0.19312E+01
  0.10178E+01  0.64506E+01  0.19277E+01
  0.10167E+01  0.64418E+01  0.19241E+01
  0.10157E+01  0.64333E+01  0.19206E+01
  0.10146E+01  0.64248E+01  0.19170E+01
  0.10136E+01  0.64163E+01  0.19135E+01
  0.10125E+01  0.64076E+01  0.19100E+01
  0.10115E+01  0.63990E+01  0.19064E+01
  0.10105E+01  0.63906E+01  0.19029E+01
  0.10094E+01  0.63821E+01  0.18994E+01
  0.10084E+01  0.63735E+01  0.18959E+01
  0.10073E+01  0.63649E+01  0.18923E+01
  0.10063E+01  0.63565E+01  0.18888E+01
  0.10053E+01  0.63479E+01  0.18853E+01
  0.10042E+01  0.63393E+01  0.18818E+01
  0.10031E+01  0.63307E+01  0.18783E+01
  0.10021E+01  0.63223E+01  0.18748E+01
  0.10011E+01  0.63138E+01  0.18713E+01
  0.10000E+01  0.63052E+01  0.18678E+01
  0.99898E+00  0.62966E+01  0.18643E+01
  0.99795E+00  0.62882E+01  0.18608E+01
  0.99692E+00  0.62797E+01  0.18574E+01
  0.99588E+00  0.62712E+01  0.18539E+01
  0.99482E+00  0.62626E+01  0.18504E+01
  0.99379E+00  0.62543E+01  0.18469E+01
  0.99276E+00  0.62459E+01  0.18435E+01
  0.99171E+00  0.62373E+01  0.18400E+01
  0.99065E+00  0.62286E+01  0.18366E+01
  0.98962E+00  0.62203E+01  0.18331E+01
  0.98859E+00  0.62119E+01  0.18296E+01
  0.98755E+00  0.62034E+01  0.18262E+01
  0.98649E+00  0.61948E+01  0.18227E+01
  0.98547E+00  0.61865E+01  0.18193E+01
  0.98443E+00  0.61781E+01  0.18159E+01
  0.98339E+00  0.61696E+01  0.18124E+01
  0.98233E+00  0.61610E+01  0.18090E+01
  0.98131E+00  0.61527E+01  0.18056E+01
  0.98028E+00  0.61444E+01  0.18022E+01
  0.97924E+00  0.61360E+01  0.17987E+01
  0.97818E+00  0.61274E+01  0.17953E+01
  0.97716E+00  0.61191E+01  0.17919E+01
  0.97613E+00  0.61108E+01  0.17885E+01
  0.97510E+00  0.61025E+01  0.17851E+01
  0.97403E+00  0.60939E+01  0.17817E+01
  0.97301E+00  0.60856E+01  0.17783E+01
  0.97198E+00  0.60773E+01  0.17749E+01
  0.97094E+00  0.60689E+01  0.17715E+01
  0.96989E+00  0.60604E+01  0.17681E+01
  0.96887E+00  0.60521E+01  0.17647E+01
  0.96784E+00  0.60438E+01  0.17614E+01
  0.96679E+00  0.60354E+01  0.17580E+01
  0.96574E+00  0.60269E+01  0.17546E+01
  0.96472E+00  0.60187E+01  0.17512E+01
  0.96369E+00  0.60104E+01  0.17479E+01
  0.96265E+00  0.60021E+01  0.17445E+01
  0.96160E+00  0.59936E+01  0.17411E+01
  0.96057E+00  0.59853E+01  0.17378E+01
  0.95955E+00  0.59771E+01  0.17344E+01
  0.95851E+00  0.59687E+01  0.17311E+01
  0.95746E+00  0.59604E+01  0.17278E+01
  0.95644E+00  0.59522E+01  0.17244E+01
  0.95542E+00  0.59439E+01  0.17211E+01
  0.95438E+00  0.59356E+01  0.17177E+01
  0.95334E+00  0.59273E+01  0.17144E+01
  0.95232E+00  0.59191E+01  0.17111E+01
  0.95130E+00  0.59109E+01  0.17078E+01
  0.95025E+00  0.59025E+01  0.17044E+01
  0.94921E+00  0.58942E+01  0.17011E+01
  0.94819E+00  0.58861E+01  0.16978E+01
  0.94717E+00  0.58779E+01  0.16945E+01
  0.94611E+00  0.58694E+01  0.16912E+01
  0.94510E+00  0.58614E+01  0.16879E+01
  0.94408E+00  0.58532E+01  0.16846E+01
  0.94305E+00  0.58450E+01  0.16813E+01
  0.94199E+00  0.58366E+01  0.16780E+01
  0.94098E+00  0.58285E+01  0.16747E+01
  0.93996E+00  0.58204E+01  0.16715E+01
  0.93893E+00  0.58122E+01  0.16682E+01
  0.93789E+00  0.58038E+01  0.16649E+01
  0.93687E+00  0.57958E+01  0.16616E+01
  0.93585E+00  0.57876E+01  0.16584E+01
  0.93482E+00  0.57795E+01  0.16551E+01
  0.93379E+00  0.57712E+01  0.16518E+01
  0.93278E+00  0.57632E+01  0.16486E+01
  0.93176E+00  0.57551E+01  0.16453E+01
  0.93071E+00  0.57468E+01  0.16421E+01
  0.92969E+00  0.57386E+01  0.16388E+01
  0.92867E+00  0.57306E+01  0.16356E+01
  0.92765E+00  0.57225E+01  0.16323E+01
  0.92660E+00  0.57142E+01  0.16291E+01
  0.92560E+00  0.57062E+01  0.16259E+01
  0.92458E+00  0.56982E+01  0.16226E+01
  0.92356E+00  0.56901E+01  0.16194E+01
  0.92252E+00  0.56819E+01  0.16162E+01
  0.92152E+00  0.56739E+01  0.16130E+01
  0.92051E+00  0.56659E+01  0.16098E+01
  0.91948E+00  0.56578E+01  0.16065E+01
  0.91846E+00  0.56498E+01  0.16033E+01
  0.91745E+00  0.56418E+01  0.16001E+01
  0.91644E+00  0.56338E+01  0.15969E+01
  0.91540E+00  0.56256E+01  0.15937E+01
  0.91440E+00  0.56177E+01  0.15905E+01
  0.91339E+00  0.56098E+01  0.15873E+01
  0.91237E+00  0.56017E+01  0.15842E+01
  0.91134E+00  0.55936E+01  0.15810E+01
  0.91034E+00  0.55858E+01  0.15778E+01
  0.90933E+00  0.55778E+01  0.15746E+01
  0.90830E+00  0.55697E+01  0.15714E+01
  0.90730E+00  0.55618E+01  0.15683E+01
