     0.109536894318241E+01     0.103611876490114E+02     0.132017555531949E+01
     0.109473965991991E+01     0.103534541403236E+02     0.131793649032485E+01
     0.109410990751677E+01     0.103457158156904E+02     0.131569822374959E+01
     0.109347967770844E+01     0.103379725676788E+02     0.131346076612586E+01
     0.109284896193023E+01     0.103302242851967E+02     0.131122412856368E+01
     0.109221775130199E+01     0.103224708532991E+02     0.130898832279028E+01
     0.109158603661084E+01     0.103147121529778E+02     0.130675336118506E+01
     0.109095380829262E+01     0.103069480609367E+02     0.130451925681673E+01
     0.109032105641199E+01     0.102991784493501E+02     0.130228602348292E+01
     0.108968777064105E+01     0.102914031856031E+02     0.130005367575299E+01
     0.108905394023639E+01     0.102836221320132E+02     0.129782222901462E+01
     0.108841955401435E+01     0.102758351455291E+02     0.129559169952295E+01
     0.108778460032432E+01     0.102680420774078E+02     0.129336210445455E+01
     0.108714906702004E+01     0.102602427728648E+02     0.129113346196563E+01
     0.108651294142838E+01     0.102524370706961E+02     0.128890579125357E+01
     0.108587621031574E+01     0.102446248028699E+02     0.128667911262591E+01
     0.108523885985157E+01     0.102368057940834E+02     0.128445344757305E+01
     0.108460087556869E+01     0.102289798612822E+02     0.128222881884835E+01
     0.108396224232037E+01     0.102211468131377E+02     0.128000525055511E+01
     0.108332294423341E+01     0.102133064494784E+02     0.127778276824115E+01
     0.108268296465692E+01     0.102054585606691E+02     0.127556139900106E+01
     0.108204228610675E+01     0.101976029269341E+02     0.127334117159054E+01
     0.108140089020417E+01     0.101897393176154E+02     0.127112211654822E+01
     0.108075875760912E+01     0.101818674903605E+02     0.126890426633234E+01
     0.108011586794655E+01     0.101739871902296E+02     0.126668765546866E+01
     0.107947219972556E+01     0.101660981487140E+02     0.126447232071447E+01
     0.107882773025015E+01     0.101582000826530E+02     0.126225830123918E+01
     0.107818243552062E+01     0.101502926930371E+02     0.126004563882435E+01
     0.107753629012438E+01     0.101423756636835E+02     0.125783437808508E+01
     0.107688926711461E+01     0.101344486597634E+02     0.125562456671517E+01
     0.107624133787537E+01     0.101265113261656E+02     0.125341625576204E+01
     0.107559247197098E+01     0.101185632856685E+02     0.125120949993157E+01
     0.107494263697815E+01     0.101106041368980E+02     0.124900435793731E+01
     0.107429179829414E+01     0.101026334520253E+02     0.124680089285789E+01
     0.107363991892810E+01     0.100946507741968E+02     0.124459917260954E+01
     0.107298695925789E+01     0.100866556146114E+02     0.124239927040772E+01
     0.107233287675864E+01     0.100786474492198E+02     0.124020126532844E+01
     0.107167762569307E+01     0.100706257149701E+02     0.123800524293730E+01
     0.107102115675835E+01     0.100625898055237E+02     0.123581129600932E+01
     0.107036341668141E+01     0.100545390663473E+02     0.123361952535369E+01
     0.106970434775301E+01     0.100464727890644E+02     0.123143004076117E+01
     0.106904388728970E+01     0.100383902049292E+02     0.122924296210314E+01
     0.106838196700868E+01     0.100302904772467E+02     0.122705842060611E+01
     0.106771851229792E+01     0.100221726925245E+02     0.122487656033971E+01
     0.106705344135979E+01     0.100140358500884E+02     0.122269753996666E+01
     0.106638666419958E+01     0.100058788498210E+02     0.122052153480750E+01
     0.106571808142374E+01     0.999770047759265E+01     0.121834873929597E+01
     0.106504758280188E+01     0.998949938783093E+01     0.121617936991818E+01
     0.106437504553356E+01     0.998127408251059E+01     0.121401366875770E+01
     0.106370033214173E+01     0.997302288562236E+01     0.121185190780399E+01
     0.106302328789037E+01     0.996474391187380E+01     0.120969439423903E+01
     0.106234373758737E+01     0.995643502794356E+01     0.120754147698282E+01
     0.106166148158430E+01     0.994809380400501E+01     0.120539355488744E+01
     0.106097629071199E+01     0.993971745235610E+01     0.120325108711639E+01
     0.106028789978433E+01     0.993130274870132E+01     0.120111460646757E+01
     0.105959599914080E+01     0.992284592968424E+01     0.119898473671103E+01
     0.105890022345534E+01     0.991434255729433E+01     0.119686221556002E+01
     0.105820013664619E+01     0.990578733603685E+01     0.119474792566505E+01
     0.105749521108031E+01     0.989717386103375E+01     0.119264293728920E+01
     0.105678479820840E+01     0.988849426227601E+01     0.119054856868139E+01
