     0.112003564178479E+01     0.846537997761161E+01     0.345426680514022E+01
     0.111902826530143E+01     0.845625427296186E+01     0.344986121434320E+01
     0.111802014996261E+01     0.844712110471977E+01     0.344545448598261E+01
     0.111701128438803E+01     0.843798034006554E+01     0.344104658205867E+01
     0.111600165686651E+01     0.842883184296205E+01     0.343663746410508E+01
     0.111499125534105E+01     0.841967547401542E+01     0.343222709317360E+01
     0.111398006739314E+01     0.841051109032690E+01     0.342781542981764E+01
     0.111296808022588E+01     0.840133854533523E+01     0.342340243407447E+01
     0.111195528064604E+01     0.839215768864858E+01     0.341898806544603E+01
     0.111094165504516E+01     0.838296836586670E+01     0.341457228288002E+01
     0.110992718937897E+01     0.837377041838965E+01     0.341015504474705E+01
     0.110891186914598E+01     0.836456368321564E+01     0.340573630881943E+01
     0.110789567936418E+01     0.835534799272383E+01     0.340131603224612E+01
     0.110687860454635E+01     0.834612317444286E+01     0.339689417152720E+01
     0.110586062867360E+01     0.833688905080320E+01     0.339247068248634E+01
     0.110484173516705E+01     0.832764543887189E+01     0.338804552024133E+01
     0.110382190685741E+01     0.831839215006818E+01     0.338361863917234E+01
     0.110280112595241E+01     0.830912898985869E+01     0.337918999288840E+01
     0.110177937400185E+01     0.829985575742985E+01     0.337475953419117E+01
     0.110075663185976E+01     0.829057224533515E+01     0.337032721503536E+01
     0.109973287964407E+01     0.828127823911646E+01     0.336589298648779E+01
     0.109870809669271E+01     0.827197351689470E+01     0.336145679868163E+01
     0.109768226151643E+01     0.826265784892849E+01     0.335701860076774E+01
     0.109665535174781E+01     0.825333099713731E+01     0.335257834086238E+01
     0.109562734408609E+01     0.824399271458545E+01     0.334813596599081E+01
     0.109459821423716E+01     0.823464274492222E+01     0.334369142202523E+01
     0.109356793684860E+01     0.822528082177472E+01     0.333924465361834E+01
     0.109253648543914E+01     0.821590666808819E+01     0.333479560413151E+01
     0.109150383232151E+01     0.820651999540675E+01     0.333034421555542E+01
     0.109046994851871E+01     0.819712050309031E+01     0.332589042842520E+01
     0.108943480367213E+01     0.818770787745784E+01     0.332143418172620E+01
     0.108839836594130E+01     0.817828179085108E+01     0.331697541279272E+01
     0.108736060189379E+01     0.816884190060691E+01     0.331251405719557E+01
     0.108632147638427E+01     0.815938784792935E+01     0.330805004861981E+01
     0.108528095242138E+01     0.814991925664748E+01     0.330358331872976E+01
     0.108423899102083E+01     0.814043573184542E+01     0.329911379702011E+01
     0.108319555104301E+01     0.813093685834819E+01     0.329464141065220E+01
     0.108215058901306E+01     0.812142219904400E+01     0.329016608427256E+01
     0.108110405892094E+01     0.811189129302090E+01     0.328568773981157E+01
     0.108005591199874E+01     0.810234365349193E+01     0.328120629625924E+01
     0.107900609647225E+01     0.809277876547954E+01     0.327672166941635E+01
     0.107795455728244E+01     0.808319608322256E+01     0.327223377161487E+01
