  0.11522E+01  0.98897E+01  0.60315E+01  0.36778E+01  0.60977E+00
  0.11515E+01  0.98818E+01  0.60252E+01  0.36720E+01  0.60944E+00
  0.11509E+01  0.98739E+01  0.60190E+01  0.36662E+01  0.60912E+00
  0.11502E+01  0.98659E+01  0.60127E+01  0.36605E+01  0.60879E+00
  0.11496E+01  0.98580E+01  0.60064E+01  0.36547E+01  0.60846E+00
  0.11489E+01  0.98501E+01  0.60002E+01  0.36489E+01  0.60814E+00
  0.11483E+01  0.98422E+01  0.59939E+01  0.36432E+01  0.60781E+00
  0.11476E+01  0.98343E+01  0.59876E+01  0.36374E+01  0.60749E+00
  0.11470E+01  0.98263E+01  0.59814E+01  0.36317E+01  0.60716E+00
  0.11463E+01  0.98184E+01  0.59751E+01  0.36259E+01  0.60683E+00
  0.11456E+01  0.98105E+01  0.59689E+01  0.36202E+01  0.60651E+00
  0.11450E+01  0.98026E+01  0.59626E+01  0.36144E+01  0.60618E+00
  0.11443E+01  0.97947E+01  0.59564E+01  0.36087E+01  0.60586E+00
  0.11437E+01  0.97867E+01  0.59501E+01  0.36030E+01  0.60553E+00
  0.11430E+01  0.97788E+01  0.59439E+01  0.35972E+01  0.60520E+00
  0.11424E+01  0.97709E+01  0.59376E+01  0.35915E+01  0.60488E+00
  0.11417E+01  0.97630E+01  0.59314E+01  0.35858E+01  0.60455E+00
  0.11411E+01  0.97550E+01  0.59251E+01  0.35801E+01  0.60423E+00
  0.11404E+01  0.97471E+01  0.59189E+01  0.35744E+01  0.60390E+00
  0.11398E+01  0.97392E+01  0.59127E+01  0.35687E+01  0.60357E+00
  0.11391E+01  0.97313E+01  0.59064E+01  0.35630E+01  0.60325E+00
  0.11384E+01  0.97233E+01  0.59002E+01  0.35573E+01  0.60292E+00
  0.11378E+01  0.97154E+01  0.58939E+01  0.35517E+01  0.60259E+00
  0.11371E+01  0.97074E+01  0.58877E+01  0.35460E+01  0.60227E+00
  0.11365E+01  0.96995E+01  0.58815E+01  0.35403E+01  0.60194E+00
  0.11358E+01  0.96916E+01  0.58753E+01  0.35346E+01  0.60162E+00
  0.11352E+01  0.96836E+01  0.58690E+01  0.35290E+01  0.60129E+00
  0.11345E+01  0.96757E+01  0.58628E+01  0.35233E+01  0.60096E+00
  0.11338E+01  0.96677E+01  0.58566E+01  0.35177E+01  0.60064E+00
  0.11332E+01  0.96597E+01  0.58504E+01  0.35120E+01  0.60031E+00
  0.11325E+01  0.96518E+01  0.58441E+01  0.35064E+01  0.59999E+00
  0.11319E+01  0.96438E+01  0.58379E+01  0.35008E+01  0.59966E+00
  0.11312E+01  0.96358E+01  0.58317E+01  0.34951E+01  0.59934E+00
  0.11305E+01  0.96278E+01  0.58255E+01  0.34895E+01  0.59901E+00
  0.11299E+01  0.96197E+01  0.58193E+01  0.34839E+01  0.59869E+00
